,Open time,Open,High,Low,Close,Volume,Quote asset volume,Number of trades,Taker buy base asset volume,SMA_14,EMA_14,RSI_14,MACD,MACD_signal,MACD_hist,STO_K,STO_D,STO_RSI_K,STO_RSI_D,OBV,change,change_rate,date_utc,Gold_close,value,value_classification,snp_close,dwo_close
249,2018-09-07 00:00:00+00:00,6516.84,6544.0,6320.0,6395.54,38906.28805,250716129.9,194451,21463.03557,6941.522143,6837.632161,39.64912953,9.171196171,46.14709613,-36.97589996,11.40087336,22.27543658,0.0,0.325750833,-391582.4124,120.47000000000024,0.0184883080289932,2018-09-07 00:00:00+00:00,1195.86,17.0,Extreme Fear,"2,871.70","25,916.54"
250,2018-09-08 00:00:00+00:00,6395.54,6478.0,6111.0,6185.05,38215.03217,241711345.4,180831,19615.08419,6902.337143,6750.621206,36.02661821,-43.56887302,28.2039023,-71.77277532,5.700538876,13.00789433,0.0,0.111111111,-429797.4445,210.48999999999975,0.0329119980486401,2018-09-08 00:00:00+00:00,,18.0,Extreme Fear,,
251,2018-09-09 00:00:00+00:00,6185.06,6441.0,6141.53,6250.81,37053.92382,233583450.1,176709,20804.78067,6870.252143,6683.979712,37.93445699,-79.14711671,6.7336985,-85.88081521,10.76289453,9.288102258,0.022665878,0.007555293,-392743.5207,-65.76000000000022,-0.0106320886654109,2018-09-09 00:00:00+00:00,,13.0,Extreme Fear,,
252,2018-09-10 00:00:00+00:00,6252.26,6373.98,6221.0,6312.0,32439.45643,204178350.0,165286,18454.69598,6827.635,6634.382417,39.73543223,-101.2385941,-14.86076001,-86.37783405,15.47344111,10.64562484,0.066728054,0.029797978,-360304.0643,-61.1899999999996,-0.0097891313285797,2018-09-10 00:00:00+00:00,1195.88,15.0,Extreme Fear,"2,877.10","25,857.07"
253,2018-09-11 00:00:00+00:00,6311.99,6404.0,6169.68,6294.91,33104.88859,208346648.8,173335,18417.97361,6771.835,6589.119428,39.39163099,-118.7563203,-35.63987206,-83.11644819,14.1578137,13.46471645,0.106705736,0.065366556,-393408.9529,17.090000000000146,0.0027075411913815,2018-09-11 00:00:00+00:00,1198.29,18.0,Extreme Fear,"2,887.90","25,971.06"
254,2018-09-12 00:00:00+00:00,6293.0,6360.0,6192.37,6338.62,31433.64594,197398009.0,165590,17211.99689,6722.363571,6555.719504,40.80240353,-127.6408485,-54.04006735,-73.60078117,17.52270978,15.7179882,0.140778074,0.104737288,-361975.3069,-43.71000000000004,-0.0069437053111164,2018-09-12 00:00:00+00:00,1206.19,14.0,Extreme Fear,"2,888.90","25,998.92"
255,2018-09-13 00:00:00+00:00,6338.62,6535.0,6337.4,6487.38,40465.06311,260985165.2,215637,21685.30287,6686.830714,6546.60757,45.45573057,-121.2801701,-67.4880879,-53.79208221,28.97459584,20.21837311,0.208737478,0.152073762,-321510.2438,-148.76000000000022,-0.0234688307549593,2018-09-13 00:00:00+00:00,1201.44,20.0,Extreme Fear,"2,904.20","26,145.99"
256,2018-09-14 00:00:00+00:00,6487.39,6584.99,6385.62,6476.63,37173.33928,241466662.6,198375,19926.09225,6648.646429,6537.277228,45.17935067,-115.7721723,-77.14490478,-38.6272675,28.14703618,24.88144727,0.277497874,0.209004475,-358683.5831,10.75,0.0016570634061824,2018-09-14 00:00:00+00:00,1193.71,23.0,Extreme Fear,"2,905.00","26,154.67"
257,2018-09-15 00:00:00+00:00,6476.63,6565.45,6466.13,6514.96,25243.65661,164557841.1,141362,13631.32786,6599.714286,6534.301597,46.43005333,-107.0797845,-83.13188073,-23.94790381,31.09776751,29.40646651,0.344356577,0.276863976,-333439.9265,-38.32999999999993,-0.0059182012867803,2018-09-15 00:00:00+00:00,,24.0,Extreme Fear,,
258,2018-09-16 00:00:00+00:00,6514.96,6524.62,6370.0,6505.0,27568.1329,178614079.2,145921,15277.36029,6542.785,6530.394718,46.13550917,-99.84375672,-86.47425593,-13.36950079,30.33102386,29.85860919,0.352432616,0.324762356,-361008.0594,9.960000000000036,0.0015287891253361,2018-09-16 00:00:00+00:00,,28.0,Fear,,
259,2018-09-17 00:00:00+00:00,6500.08,6533.84,6201.0,6248.69,35987.25474,228970700.8,196924,18132.46048,6470.332857,6492.834089,39.23723395,-113.4830653,-91.87601781,-21.60704752,10.59969207,24.00949448,0.281837921,0.326209038,-396995.3141,256.3100000000004,0.039401998462721,2018-09-17 00:00:00+00:00,1200.93,25.0,Extreme Fear,"2,888.80","26,062.12"
260,2018-09-18 00:00:00+00:00,6248.69,6390.0,6224.98,6336.45,32620.86667,205736329.4,169055,18134.69533,6397.289286,6471.982877,42.41228556,-115.8750813,-96.67583051,-19.19925079,17.52701547,19.48591047,0.362842247,0.332370928,-364374.4475,-87.76000000000022,-0.0140445437363671,2018-09-18 00:00:00+00:00,1198.35,21.0,Extreme Fear,"2,904.30","26,246.96"
261,2018-09-19 00:00:00+00:00,6336.39,6517.7,6123.0,6391.89,39044.08008,247455364.5,198215,21198.52638,6375.281429,6461.303827,44.38918159,-112.00609,-99.74188241,-12.26420763,45.747557,24.62475485,0.510687005,0.385122391,-325330.3674,-55.44000000000051,-0.0087493785952703,2018-09-19 00:00:00+00:00,1203.99,24.0,Extreme Fear,"2,907.90","26,405.76"
262,2018-09-20 00:00:00+00:00,6392.0,6540.0,6325.0,6492.0,25189.02473,161844271.6,153686,13565.49889,6373.566429,6465.39665,47.86924327,-99.71242349,-99.73599063,0.023567134,80.38144265,47.88533837,0.805876955,0.559802069,-300141.3427,-100.10999999999969,-0.0156620342340058,2018-09-20 00:00:00+00:00,1207.58,24.0,Extreme Fear,"2,930.80","26,656.98"
263,2018-09-21 00:00:00+00:00,6492.0,6784.86,6491.0,6759.02,51779.34346,345746942.0,292494,28398.41877,6399.529286,6504.54643,55.81218217,-67.64356881,-93.31750627,25.67393745,96.1653756,74.09812508,0.934609043,0.750391001,-248361.9992,-267.02000000000044,-0.0411306223043746,2018-09-21 00:00:00+00:00,1199.55,31.0,Fear,"2,929.70","26,743.50"
264,2018-09-22 00:00:00+00:00,6759.01,6839.03,6627.0,6723.05,29349.69067,197210670.9,145720,16554.96463,6437.957857,6533.680239,54.60519546,-44.61693259,-83.57739153,38.96045894,83.80235465,86.78305763,0.97749552,0.905993839,-277711.6899,35.970000000000255,0.0053217774174362,2018-09-22 00:00:00+00:00,,35.0,Fear,,
265,2018-09-23 00:00:00+00:00,6723.05,6788.23,6661.75,6708.0,30286.22977,203479219.4,168354,17052.63655,6470.614286,6556.922874,54.07823655,-27.26823547,-72.31556032,45.04732485,81.70048741,87.22273922,0.94262471,0.951576424,-307997.9196,15.050000000000182,0.0022385673169172,2018-09-23 00:00:00+00:00,,38.0,Fear,,
266,2018-09-24 00:00:00+00:00,6706.81,6730.0,6557.0,6581.39,35305.73991,234355999.5,185297,18662.44847,6489.856429,6560.185157,49.73032891,-23.46514529,-62.54547731,39.08033202,64.01826739,76.50703648,0.820314559,0.913478263,-343303.6595,126.60999999999969,0.0188744782349433,2018-09-24 00:00:00+00:00,1198.86,43.0,Fear,"2,919.40","26,562.05"
267,2018-09-25 00:00:00+00:00,6581.42,6584.01,6325.02,6447.54,40301.02945,258927200.8,219965,21316.07286,6500.758571,6545.165803,45.55994506,-30.89560005,-56.21550186,25.31990181,45.32491655,63.68122378,0.636639669,0.799859646,-383604.689,133.85000000000036,0.0203376490376653,2018-09-25 00:00:00+00:00,1201.31,37.0,Fear,"2,915.60","26,492.21"
268,2018-09-26 00:00:00+00:00,6445.11,6557.99,6379.7,6465.12,33484.54207,216859675.3,184238,18833.13969,6509.794286,6534.493029,46.19811649,-34.96270165,-51.96494182,17.00224017,47.78012094,52.37443496,0.478165166,0.645039798,-350120.1469,-17.579999999999927,-0.0027266213160368,2018-09-26 00:00:00+00:00,1194.46,37.0,Fear,"2,906.00","26,385.28"
269,2018-09-27 00:00:00+00:00,6467.84,6750.0,6434.0,6689.13,33087.4283,216914853.2,182590,18395.78981,6524.205,6555.111292,53.65348484,-19.88099832,-45.54815312,25.6671548,79.06512297,57.39005349,0.557062465,0.5572891,-317032.7186,-224.01000000000025,-0.0346490088351028,2018-09-27 00:00:00+00:00,1182.8,42.0,Fear,"2,914.00","26,439.93"
270,2018-09-28 00:00:00+00:00,6689.12,6814.8,6540.88,6634.58,42399.44852,283144987.5,211849,23688.50655,6535.487143,6565.70712,51.77209248,-12.18985185,-38.87649287,26.68664101,71.44672709,66.09732367,0.681992919,0.57240685,-359432.1671,54.55000000000018,0.008155021654535,2018-09-28 00:00:00+00:00,1192.09,42.0,Fear,"2,914.00","26,458.31"
271,2018-09-29 00:00:00+00:00,6634.58,6636.0,6464.57,6596.38,30255.9597,198424303.6,171027,16037.03275,6541.302857,6569.796837,50.43827933,-9.072402608,-32.91567481,23.84327221,66.11175509,72.20786839,0.76726544,0.668773608,-389688.1268,38.19999999999982,0.0057577118672168,2018-09-29 00:00:00+00:00,,37.0,Fear,,
272,2018-09-30 00:00:00+00:00,6597.66,6662.0,6533.0,6626.57,27764.72452,183438992.4,153447,15201.00432,6549.986429,6577.366592,51.50171229,-4.118248327,-27.15618952,23.03794119,70.32805888,69.29551369,0.723991849,0.724416736,-361923.4023,-30.1899999999996,-0.0045767527037556,2018-09-30 00:00:00+00:00,,34.0,Fear,,
273,2018-10-01 00:00:00+00:00,6626.57,6667.09,6510.0,6611.61,20621.50689,136115257.0,129733,11063.81186,6575.909286,6581.93238,50.91867809,-1.383247128,-22.00160104,20.61835391,68.23876095,68.22619164,0.683510868,0.724922719,-382544.9092,14.960000000000036,0.0022575782041086,2018-10-01 00:00:00+00:00,1188.47,35.0,Fear,"2,924.60","26,651.21"
274,2018-10-02 00:00:00+00:00,6610.0,6640.0,6494.0,6525.79,28245.81009,185725492.3,147274,15115.82102,6589.433571,6574.446729,47.59030183,-6.070716307,-18.81542409,12.74470779,56.25322961,64.94001648,0.551661868,0.653054862,-410790.7193,85.81999999999971,0.0129801969565657,2018-10-02 00:00:00+00:00,1203.1,33.0,Fear,"2,923.40","26,773.94"
275,2018-10-03 00:00:00+00:00,6525.79,6549.0,6430.0,6510.0,28451.96914,184622957.0,150607,15296.71151,6597.87,6565.853832,46.98179812,-10.93365408,-17.23907009,6.305416008,35.99011731,53.49403596,0.351244012,0.528805583,-439242.6884,15.789999999999964,0.0024196304202249,2018-10-03 00:00:00+00:00,1197.37,36.0,Fear,"2,925.50","26,828.39"
276,2018-10-04 00:00:00+00:00,6510.01,6643.46,6505.09,6593.79,20074.30082,132348680.7,96824,11077.85251,6605.140714,6569.578654,50.59204109,-7.934945455,-15.37824516,7.443299709,52.28886598,48.1774043,0.303250265,0.402052048,-419168.3876,-83.78999999999996,-0.0128709677419354,2018-10-04 00:00:00+00:00,1199.66,29.0,Fear,"2,901.60","26,627.48"
277,2018-10-05 00:00:00+00:00,6591.69,6697.0,6543.08,6635.65,16096.55239,106264514.7,86701,8593.749956,6596.328571,6578.388167,52.33816055,-2.155843875,-12.73376491,10.57792103,60.43267641,49.57055323,0.459627848,0.371374042,-403071.8352,-41.85999999999967,-0.0063483975073515,2018-10-05 00:00:00+00:00,1202.86,37.0,Fear,"2,885.60","26,447.05"
278,2018-10-06 00:00:00+00:00,6635.65,6651.0,6566.77,6594.27,10939.50539,72247942.41,62065,5212.866094,6587.13,6580.505745,50.44044172,-0.904458377,-10.3679036,9.463445223,54.97366164,55.89840134,0.60437986,0.455752658,-414011.3406,41.3799999999992,0.0062360130507183,2018-10-06 00:00:00+00:00,,34.0,Fear,,
279,2018-10-07 00:00:00+00:00,6596.44,6640.0,6525.0,6615.26,17406.83176,114489082.8,82844,8768.20828,6580.505714,6585.139646,51.40300537,1.760695029,-7.942183874,9.702878903,59.25925926,58.22186577,0.681417256,0.581808321,-396604.5089,-20.98999999999978,-0.0031830665107737,2018-10-07 00:00:00+00:00,,29.0,Fear,,
280,2018-10-08 00:00:00+00:00,6615.26,6715.6,6587.0,6673.01,23123.41954,153704602.4,135156,12334.91497,6587.05,6596.855693,54.04745809,8.435550888,-4.666636922,13.10218781,71.05026747,61.76106279,0.764961466,0.683586194,-373481.0893,-57.75,-0.0087298156081544,2018-10-08 00:00:00+00:00,1188.01,26.0,Fear,"2,884.40","26,486.78"
281,2018-10-09 00:00:00+00:00,6673.01,6685.38,6607.0,6656.61,15354.77947,102115186.4,101956,7606.922999,6601.983571,6604.822934,53.16272921,12.26074507,-1.281160524,13.54190559,63.64284073,64.65078915,0.869742497,0.772040407,-388835.8688,16.400000000000546,0.0024576615350494,2018-10-09 00:00:00+00:00,1189.62,31.0,Fear,"2,880.30","26,430.57"
282,2018-10-10 00:00:00+00:00,6656.67,6659.95,6530.0,6631.0,15390.66144,101609680.9,99789,6819.654895,6613.832143,6608.313209,51.73843843,13.07500552,1.590072686,11.48493284,52.23492723,62.30934514,0.853497204,0.829400389,-404226.5302,25.609999999999676,0.0038473036575673,2018-10-10 00:00:00+00:00,1194.78,28.0,Fear,"2,785.70","25,598.74"
283,2018-10-11 00:00:00+00:00,6630.21,6633.92,6205.0,6252.68,48712.40033,308153124.4,253224,24435.25418,6582.657143,6560.895448,36.27681856,-16.61541726,-2.051025303,-14.56439196,7.818957035,41.23224167,0.520163871,0.747801191,-452938.9306,378.3199999999997,0.0570532348062131,2018-10-11 00:00:00+00:00,1224.33,19.0,Extreme Fear,"2,728.40","25,052.83"
284,2018-10-12 00:00:00+00:00,6252.71,6360.0,6209.0,6298.01,29004.07142,183030273.0,148077,15890.43286,6558.616429,6525.844055,38.64283659,-36.07172665,-8.855165573,-27.21656108,18.21582452,26.08990293,0.268782452,0.547481175,-423934.8592,-45.32999999999993,-0.0072496913323566,2018-10-12 00:00:00+00:00,1217.93,13.0,Extreme Fear,"2,767.10","25,339.99"
285,2018-10-13 00:00:00+00:00,6298.0,6345.0,6285.07,6332.93,19098.07003,120728651.0,108981,9423.156468,6539.798571,6500.122181,40.47634698,-48.11855906,-16.70784427,-31.41071479,25.05483745,17.029873,0.123153445,0.304033256,-404836.7891,-34.92000000000007,-0.0055446085350769,2018-10-13 00:00:00+00:00,,15.0,Extreme Fear,,
286,2018-10-14 00:00:00+00:00,6332.92,6416.0,6308.0,6339.34,15627.41131,99527294.08,96113,7127.368587,6519.282143,6478.684557,40.82590415,-56.49726184,-24.66572779,-31.83153406,26.31022327,23.19362841,0.208483062,0.200139653,-389209.3778,-6.409999999999855,-0.0010121697223875,2018-10-14 00:00:00+00:00,,18.0,Extreme Fear,,
287,2018-10-15 00:00:00+00:00,6339.34,7680.0,6300.0,6752.5,90748.03125,627984505.6,456913,47214.80405,6529.345714,6515.193283,57.96210428,-29.45929665,-25.62444156,-3.834855094,37.11864407,29.49456826,0.497435738,0.276357415,-298461.3466,-413.1599999999999,-0.0651739771017171,2018-10-15 00:00:00+00:00,1226.93,20.0,Extreme Fear,"2,750.80","25,250.55"
288,2018-10-16 00:00:00+00:00,6752.5,6900.0,6670.0,6759.27,27557.95776,186122772.2,175075,14204.0119,6546.022857,6547.736845,58.17583417,-7.39993023,-21.97953929,14.57960906,37.57762712,33.66883148,0.751996284,0.485971695,-270903.3888,-6.770000000000437,-0.0010025916327286,2018-10-16 00:00:00+00:00,1224.43,24.0,Extreme Fear,"2,809.90","25,798.42"
289,2018-10-17 00:00:00+00:00,6762.76,6811.12,6676.01,6740.89,26641.43138,179641733.2,158746,13752.47592,6562.515,6573.490599,57.32371536,8.501168023,-15.88339783,24.38456585,36.33152542,37.00926554,0.987029572,0.745487198,-297544.8202,18.38000000000011,0.0027192285557464,2018-10-17 00:00:00+00:00,1222.68,23.0,Extreme Fear,"2,809.20","25,706.68"
290,2018-10-18 00:00:00+00:00,6739.01,6796.0,6567.0,6618.96,20116.52194,134777360.2,138002,9735.654593,6564.312857,6579.553186,51.8934639,11.13580434,-10.4795574,21.61536174,28.06508475,33.99141243,0.8914032,0.876809685,-317661.3421,121.93000000000028,0.0180881159609488,2018-10-18 00:00:00+00:00,1225.75,26.0,Fear,"2,768.80","25,379.45"
291,2018-10-19 00:00:00+00:00,6618.96,6648.14,6523.0,6528.88,20772.60077,136686215.7,112337,11702.53234,6556.686429,6572.796761,48.25646163,5.887205396,-7.206204837,13.09341023,21.9579661,28.78485876,0.740416618,0.872949797,-338433.9429,90.07999999999991,0.0136093887861537,2018-10-19 00:00:00+00:00,1226.32,24.0,Extreme Fear,"2,767.80","25,444.34"
292,2018-10-20 00:00:00+00:00,6528.88,6617.65,6505.55,6588.4,19240.72225,126325797.5,110809,10487.00728,6556.267143,6574.877193,50.71439568,6.455998754,-4.473764119,10.92976287,25.99322034,25.33875706,0.639813622,0.757211147,-319193.2206,-59.51999999999953,-0.0091164181299088,2018-10-20 00:00:00+00:00,,21.0,Extreme Fear,,
293,2018-10-21 00:00:00+00:00,6585.72,6663.9,6580.0,6590.11,6515.357792,43146401.59,68018,3352.959844,6554.470714,6576.908234,50.78672497,6.964472196,-2.186116856,9.150589052,26.10915254,24.68677966,0.622967524,0.667732588,-312677.8629,-1.7100000000000364,-0.0002595470827515,2018-10-21 00:00:00+00:00,,21.0,Extreme Fear,,
294,2018-10-22 00:00:00+00:00,6590.12,6639.0,6535.27,6581.2,16213.69266,106815019.6,101673,8401.545594,6547.912857,6577.480469,50.37191528,6.572712389,-0.434351007,7.007063396,25.50508475,25.86915254,0.655167657,0.639316268,-328891.5555,8.909999999999854,0.0013520259904614,2018-10-22 00:00:00+00:00,1222.17,27.0,Fear,"2,755.90","25,317.41"
295,2018-10-23 00:00:00+00:00,6581.2,6595.0,6515.45,6553.51,13856.60176,90969791.03,86938,7288.048932,6540.548571,6574.284407,49.03160685,3.981986473,0.448916489,3.533069984,23.62779661,25.08067797,0.629553282,0.635896154,-342748.1573,27.6899999999996,0.0042074393727587,2018-10-23 00:00:00+00:00,1230.49,24.0,Extreme Fear,"2,740.70","25,191.43"
296,2018-10-24 00:00:00+00:00,6553.51,6630.0,6547.53,6565.5,11951.54398,78795617.02,90762,5551.62038,6535.87,6573.113152,49.65626531,2.86330393,0.931793977,1.931509953,24.44067797,24.52451977,0.612346121,0.632355686,-330796.6133,-11.989999999999782,-0.0018295539336935,2018-10-24 00:00:00+00:00,1234.22,23.0,Extreme Fear,"2,656.10","24,583.42"
297,2018-10-25 00:00:00+00:00,6566.81,6575.09,6502.8,6528.09,10342.70124,67691945.45,75563,5366.160777,6555.542143,6567.110065,47.6922594,-1.0300605,0.539423082,-1.569483582,21.69204623,23.25350693,0.552228901,0.598042768,-341139.3145,37.409999999999854,0.0056979666438199,2018-10-25 00:00:00+00:00,1232.23,25.0,Extreme Fear,"2,705.60","24,984.55"
298,2018-10-26 00:00:00+00:00,6528.13,6600.0,6515.01,6538.63,9443.504156,61792487.8,77985,4680.041861,6572.729286,6563.312723,48.31254468,-3.227880946,-0.214037724,-3.013843222,18.17725621,21.43666013,0.505661986,0.556745669,-331695.8104,-10.539999999999964,-0.0016145610737597,2018-10-26 00:00:00+00:00,1233.59,29.0,Fear,"2,658.70","24,688.31"
299,2018-10-27 00:00:00+00:00,6538.63,6558.35,6463.04,6505.6,7776.907864,50667220.04,86848,3826.22774,6585.062857,6555.617694,46.45347213,-7.547906868,-1.680811553,-5.867095316,14.89855072,18.25595105,0.410127222,0.48933937,-339472.7182,33.029999999999745,0.005051516907976,2018-10-27 00:00:00+00:00,,33.0,Fear,,
300,2018-10-28 00:00:00+00:00,6505.6,6514.17,6453.0,6489.93,5743.933728,37298357.26,71647,2728.508889,6595.819286,6546.859334,45.55780967,-12.09655502,-3.763960246,-8.332594774,13.76304348,15.61295014,0.255697557,0.390495589,-345216.652,15.670000000000073,0.0024086940482046,2018-10-28 00:00:00+00:00,,35.0,Fear,,
301,2018-10-29 00:00:00+00:00,6489.93,6505.01,6315.0,6344.5,13827.22407,88484721.04,135586,6536.422181,6566.676429,6519.87809,38.19700646,-27.12371178,-8.435910552,-18.68780122,5.042735043,11.23477642,0.108118937,0.257981239,-359043.876,145.4300000000003,0.0224085621878818,2018-10-29 00:00:00+00:00,1229.74,34.0,Fear,"2,641.20","24,442.92"
302,2018-10-30 00:00:00+00:00,6344.5,6395.0,6317.01,6330.87,8877.175385,56393439.18,95116,4547.135696,6536.076429,6494.677011,37.58410158,-39.67531651,-14.68379174,-24.99152477,3.198822865,7.334867129,0.0,0.121272165,-367921.0514,13.63000000000011,0.0021483174403026,2018-10-30 00:00:00+00:00,1223.44,31.0,Fear,"2,682.60","24,874.64"
303,2018-10-31 00:00:00+00:00,6330.01,6428.0,6245.02,6371.93,12148.88822,76970488.28,111552,6037.752817,6509.722143,6478.310743,40.67246114,-45.78161291,-20.90335598,-24.87825693,23.03350394,10.42502062,0.071942632,0.060020523,-355772.1632,-41.0600000000004,-0.0064856804830932,2018-10-31 00:00:00+00:00,1214.54,32.0,Fear,"2,711.70","25,115.76"
304,2018-11-01 00:00:00+00:00,6369.52,6442.65,6348.66,6410.0,9099.035841,58031686.83,89601,4560.735608,6494.796429,6469.202644,43.46560923,-47.0070974,-26.12410426,-20.88299314,39.38598167,21.87276949,0.22043604,0.097459557,-346673.1274,-38.06999999999971,-0.0059746419059844,2018-11-01 00:00:00+00:00,1233.24,29.0,Fear,"2,740.40","25,380.74"
305,2018-11-02 00:00:00+00:00,6410.0,6460.34,6388.2,6433.98,9739.440679,62589428.22,109482,4961.635216,6488.017857,6464.506291,45.21524769,-45.51860693,-30.0030048,-15.51560214,45.11077158,35.84341906,0.413103459,0.23516071,-336933.6867,-23.979999999999563,-0.0037410296411855,2018-11-02 00:00:00+00:00,1232.89,36.0,Fear,"2,723.10","25,270.83"
306,2018-11-03 00:00:00+00:00,6432.8,6439.97,6345.0,6387.09,7661.241476,48934237.94,83836,3635.868957,6473.638571,6454.184119,42.44883413,-47.57419296,-33.51724243,-14.05695053,33.91663484,39.47112936,0.463983199,0.365840899,-344594.9282,46.88999999999942,0.0072878684733243,2018-11-03 00:00:00+00:00,,36.0,Fear,,
307,2018-11-04 00:00:00+00:00,6388.0,6525.0,6359.0,6485.85,10592.39494,68169573.19,126200,5716.258624,6466.191429,6458.406237,49.4623072,-40.76424818,-34.96664358,-5.797604604,61.1274684,46.71829161,0.62511284,0.500733166,-334002.5332,-98.76000000000022,-0.0154624406419825,2018-11-04 00:00:00+00:00,,41.0,Fear,,
308,2018-11-05 00:00:00+00:00,6485.85,6504.39,6431.02,6468.99,8987.882156,58127213.14,114235,4555.523431,6458.176429,6459.817405,48.37840102,-36.30922879,-35.23516062,-1.074068172,58.17704816,51.07371713,0.73049471,0.606530249,-342990.4154,16.860000000000582,0.0025995050764357,2018-11-05 00:00:00+00:00,1231.3,42.0,Fear,"2,738.30","25,461.70"
309,2018-11-06 00:00:00+00:00,6468.99,6531.31,6445.18,6519.11,11926.5657,77336101.19,150475,5734.321131,6455.719286,6467.723084,51.76247983,-28.40687196,-33.86950289,5.462630925,71.19590628,63.50014095,0.941005672,0.76553774,-331063.8497,-50.11999999999989,-0.0077477318715904,2018-11-06 00:00:00+00:00,1226.8,42.0,Fear,"2,755.40","25,635.01"
310,2018-11-07 00:00:00+00:00,6522.73,6615.15,6509.0,6578.46,14271.59112,93820576.63,151060,7059.087973,6456.645,6482.488007,55.48399302,-17.15736879,-30.52707607,13.36970728,90.08726664,73.15340703,0.964715956,0.878738779,-316792.2586,-59.35000000000037,-0.0091040034605951,2018-11-07 00:00:00+00:00,1226.11,48.0,Neutral,"2,813.90","26,180.30"
311,2018-11-08 00:00:00+00:00,6578.46,6594.0,6468.22,6479.84,13259.78928,86450363.68,145405,6370.531258,6453.198571,6482.134939,48.75319403,-16.01525241,-27.62471134,11.60945893,63.44257423,74.90858238,0.874658477,0.926793368,-330052.0478,98.61999999999988,0.0149913505592494,2018-11-08 00:00:00+00:00,1223.54,51.0,Neutral,"2,806.80","26,191.22"
312,2018-11-09 00:00:00+00:00,6479.84,6511.53,6391.01,6419.99,11787.61658,75997777.5,117043,5993.771062,6444.724286,6473.848947,45.17181495,-19.71228086,-26.04222524,6.329944385,47.2725799,66.93414026,0.682624201,0.840666211,-341839.6644,59.85000000000037,0.0092363391688684,2018-11-09 00:00:00+00:00,1209.6,47.0,Neutral,"2,781.00","25,989.30"
313,2018-11-10 00:00:00+00:00,6419.99,6475.55,6411.0,6433.05,7714.829926,49745307.64,97746,3714.135468,6439.542143,6468.409088,46.10224052,-21.34234838,-25.10224987,3.759901491,50.80106989,53.83874134,0.507916391,0.688399689,-334124.8345,-13.0600000000004,-0.0020342710814191,2018-11-10 00:00:00+00:00,,52.0,Neutral,,
314,2018-11-11 00:00:00+00:00,6435.16,6462.14,6355.0,6449.81,8213.507117,52709099.32,98435,3799.700665,6436.676429,6465.929209,47.33732372,-21.0392691,-24.28965371,3.250384611,55.32920866,51.13428615,0.481549931,0.557363507,-325911.3274,-16.76000000000022,-0.0026052960881697,2018-11-11 00:00:00+00:00,,54.0,Neutral,,
315,2018-11-12 00:00:00+00:00,6450.71,6497.0,6421.0,6453.07,10132.78257,65390882.14,123144,5162.630429,6444.431429,6464.214648,47.58890424,-20.3019931,-23.49212159,3.19012849,56.20998028,54.11341961,0.526561177,0.5053425,-315778.5448,-3.259999999999309,-0.0005054412455559,2018-11-12 00:00:00+00:00,1200.65,52.0,Neutral,"2,726.20","25,387.18"
316,2018-11-13 00:00:00+00:00,6451.68,6498.0,6391.15,6457.66,11790.56493,76142983.15,150940,6176.466277,6453.487857,6463.340695,47.96581851,-19.12683962,-22.6190652,3.492225579,57.45008511,56.32975801,0.532072567,0.513394559,-303987.9799,-4.5900000000001455,-0.0007112893552991,2018-11-13 00:00:00+00:00,1202.35,56.0,Greed,"2,722.20","25,286.49"
317,2018-11-14 00:00:00+00:00,6458.98,6482.84,5656.87,5922.41,46478.964,279632622.9,319011,20429.54689,6421.379286,6391.216602,25.20371002,-60.68617134,-30.23248643,-30.45368491,27.71006386,47.12337642,0.350447217,0.469693654,-350466.9439,535.25,0.082886060895123,2018-11-14 00:00:00+00:00,1210.91,49.0,Neutral,"2,701.60","25,080.50"
318,2018-11-15 00:00:00+00:00,5917.2,5939.54,5403.42,5753.4,47700.8294,270133503.7,303825,24424.594,6374.479286,6306.174389,21.70171799,-106.0376002,-45.39350918,-60.64409103,28.88267188,38.01427362,0.164136913,0.348885566,-398167.7733,169.01000000000022,0.028537369077791,2018-11-15 00:00:00+00:00,1213.0,28.0,Fear,"2,730.20","25,289.27"
319,2018-11-16 00:00:00+00:00,5757.09,5782.89,5549.25,5655.94,38721.80227,219097216.0,221493,20864.47068,6318.905,6219.47647,19.97787152,-148.1355277,-65.94191288,-82.1936148,20.83962599,25.81078725,0.0,0.171528044,-436889.5756,97.46000000000004,0.0169395487885424,2018-11-16 00:00:00+00:00,1221.47,23.0,Extreme Fear,"2,736.30","25,413.22"
320,2018-11-17 00:00:00+00:00,5650.57,5656.6,5565.43,5628.29,26411.24141,148072393.1,171403,14662.9462,6264.705,6140.651607,19.50451003,-181.6357782,-89.08068596,-92.55509228,18.55776452,22.7600208,0.0,0.054712304,-463300.817,27.64999999999964,0.0048886657213477,2018-11-17 00:00:00+00:00,,24.0,Extreme Fear,,
321,2018-11-18 00:00:00+00:00,5630.49,5738.17,5617.0,5662.0,23844.99935,134893237.0,154817,12870.69295,6205.858571,6076.831393,21.93312574,-203.1233731,-111.8892234,-91.2341497,21.3397374,20.2457093,0.022500006,0.007500002,-439455.8176,-33.71000000000004,-0.0059893857637044,2018-11-18 00:00:00+00:00,,26.0,Fear,,
